name,link,error
Maranatha Baptist University,https://www.mbu.edu/seminary/seminary-resources/#seminary_books,HTTP Error 403: Forbidden
Southeastern Baptist Theological Seminary,https://www.aroundsoutheastern.com/index.php/student-nso-fall-2020/,HTTP Error 404: Not Found
Oglethorpe University,https://oglethorpe.edu/athletics/,HTTP Error 403: Forbidden
University of Scranton,https://www.scranton.edu/content.php?catoid=58&navoid=7388,HTTP Error 404: Not Found
Northern Pennsylvania Regional College,https://regionalcollegepa.org/classroom-locations/,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/program/a25590c,HTTP Error 403: Forbidden
Transylvania University,https://www.transy.edu/campus/your-first-year/pre-college-programs/,HTTP Error 404: Not Found
Maranatha Baptist University,https://www.mbu.edu/seminary/seminary-resources/#seminary_archives,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/life/,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/#sliders-container,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/strategic-plan/,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/program/information-technology-general-studies-a25590gs/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/plus,HTTP Error 403: Forbidden
Yakima Valley College,https://yvcc.instructure.com/?login_success=1,HTTP Error 401: Unauthorized
Oglethorpe University,https://oglethorpe.edu/life/things-to-do/,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/about/consumer-information/,HTTP Error 403: Forbidden
Eastern Mennonite University,https://www.emuroyals.com/,HTTP Error 404: Not Found
Maranatha Baptist University,https://www.mbu.edu/schools-colleges/stronger-together/,HTTP Error 403: Forbidden
University of Scranton,https://www.scranton.edu/content.php?catoid=58&navoid=7407,HTTP Error 404: Not Found
Brunswick Community College,https://brunswickcc.edu/program/information-technology-web-development-a25590wd/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/life/things-to-do/athletics/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/javascript:void(0);,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/authorization/,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/program/artifical-intelligence-a24710/,HTTP Error 403: Forbidden
Nazareth College,https://go.naz.edu/linkedin,HTTP Error 999: Request denied
Lyon College,https://lyonscots.com/,HTTP Error 404: Not Found
Maranatha Baptist University,https://www.mbu.edu/academics/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/life/things-to-do/the-arts/,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/support-nprc/,HTTP Error 403: Forbidden
University of Scranton,https://www.scranton.edu/mime/media/view/58/7903/Undergraduate+Catalog+2023-2024+8-11.pdf,HTTP Error 404: Not Found
Assumption University,https://www.assumption.edu/#,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/program/d25590s/,HTTP Error 403: Forbidden
Cambridge College,https://www.cl.cam.ac.uk/../exchanges/,HTTP Error 400: Bad Request
Southeastern Baptist Theological Seminary,https://www.sebts.edu/academics/,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/ctclink/,HTTP Error 403: Forbidden
Wilson College,https://www.wilson.edu/sites/default/files/Prioritizing-Student-Experience.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Lyon College,https://lyoninstitute.com/,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/#,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/academics/registrar/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/life/things-to-do/student-activities/,HTTP Error 403: Forbidden
University of Scranton,https://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Fcatalog.scranton.edu%2Fpreview_entity.php%3Fcatoid%3D58%26ent_oid%3D2350&t=I am looking at the Computing Sciences page at University of Scranton,URL can't contain control characters. '/sharer/sharer.php?u=http%3A%2F%2Fcatalog.scranton.edu%2Fpreview_entity.php%3Fcatoid%3D58%26ent_oid%3D2350&t=I am looking at the Computing Sciences page at University of Scranton' (found at least ' ')
University of Scranton,http://twitter.com/intent/tweet?u=u=http%3A%2F%2Fcatalog.scranton.edu%2Fpreview_entity.php%3Fcatoid%3D58%26ent_oid%3D2350&t=Check out this page at University of Scranton,URL can't contain control characters. '/intent/tweet?u=u=http%3A%2F%2Fcatalog.scranton.edu%2Fpreview_entity.php%3Fcatoid%3D58%26ent_oid%3D2350&t=Check out this page at University of Scranton' (found at least ' ')
Southeastern Baptist Theological Seminary,https://www.sebts.edu/degrees/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/presidents-message,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/program/d25590c/,HTTP Error 403: Forbidden
Lyon College,https://lyoninstitute.com/,HTTP Error 403: Forbidden
Belmont University,https://bookstore.belmont.edu,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:997)
Oglethorpe University,https://oglethorpe.edu/life/things-to-do/fraternities-sororities/,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/academics/online-learning/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/institutional-courses-mbu/,HTTP Error 403: Forbidden
Southeastern Baptist Theological Seminary,https://www.sebts.edu/degree/master-of-divinity/,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/support-nprc/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/mission,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/program/d25590sp/,HTTP Error 403: Forbidden
University of Scranton,https://www.scranton.edu/preview_entity.php?catoid=58&ent_oid=2350&print,HTTP Error 404: Not Found
Oglethorpe University,https://oglethorpe.edu/life/things-to-do/around-atlanta/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/interdisciplinary-courses-ids/,HTTP Error 403: Forbidden
University of Scranton,"https://www.scranton.edu/javascript:acalogPopup('help.php?catoid=58', 'help', 770, 530, 'yes')","URL can't contain control characters. ""/javascript:acalogPopup('help.php?catoid=58', 'help', 770, 530, 'yes')"" (found at least ' ')"
Cambridge College,https://www.cl.cam.ac.uk/../exchanges/,HTTP Error 400: Bad Request
Yakima Valley College,https://www.yvcc.edu/services/library/,HTTP Error 403: Forbidden
University of South Carolina-Lancaster,https://academicbulletins.sc.edu/lancaster/course-descriptions/course-descriptions.pdf,'utf-8' codec can't decode byte 0xaa in position 10: invalid start byte
Northern Pennsylvania Regional College,https://regionalcollegepa.org/office-of-the-registrar/transcript-request/,HTTP Error 403: Forbidden
Ocean County College,https://employee.ocean.edu,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/program/d25590cp/,HTTP Error 403: Forbidden
Southeastern Baptist Theological Seminary,https://www.sebts.edu/faculty/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/computer-science-ascs/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/traditions-and-events,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/life/things-to-do/getting-around/,HTTP Error 403: Forbidden
Ottawa University-Kansas City,https://www.ottawa.edu/tel:8555461342,HTTP Error 400: Bad Request
Herzing University-Atlanta,https://recruiting2.ultipro.com/HER1009HRZ/JobBoard/267d2e37-abff-4559-8a18-a754503d3749,HTTP Error 429: Too Many Requests
Edmonds College,https://catalog.edmonds.edu/mime/media/view/56/17818/2022-2023+Direct+Transfer+Agreement+Courses.pdf,'utf-8' codec can't decode byte 0xd3 in position 10: invalid continuation byte
Ocean County College,https://www.ocean.edu/current-students/ocean-help/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/mission/diversity-and-inclusiveness,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/program/c25590t/,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/support-services/career-services/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/exercise-science-asec/,HTTP Error 403: Forbidden
Southeastern Baptist Theological Seminary,https://cert.sebts.edu,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/life/legends-traditions/,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/javascript:void(0);,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/campus-life/sustainability,HTTP Error 403: Forbidden
University of Southern Indiana,https://www.linkedin.com/school/romain-college-of-business/,HTTP Error 999: Request denied
Maranatha Baptist University,https://www.mbu.edu/courselist/mathematics-asma/,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/refer-student/,HTTP Error 403: Forbidden
University of Scranton,https://www.scranton.edu/preview_program.php?catoid=58&poid=8714,HTTP Error 404: Not Found
Southeastern Baptist Theological Seminary,https://www.sebts.edu/academics/ways-to-study/,HTTP Error 403: Forbidden
North Idaho College,https://www.linkedin.com/school/north-idaho-college/,HTTP Error 999: Request denied
Cambridge College,https://www.cl.cam.ac.uk/../exchanges/preparation.html,HTTP Error 400: Bad Request
Assumption University,https://www.assumption.edu/center-for-civic-friendship,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/program/web-development-certificate-c25590wd/,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/student-services/registration/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/life/housing-options/,HTTP Error 403: Forbidden
Wilson College,https://www.wilson.edu/child-care-center-0,HTTP Error 404: Not Found
Northern Pennsylvania Regional College,https://regionalcollegepa.org/continue-education/,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/science-assc/,HTTP Error 403: Forbidden
Southeastern Baptist Theological Seminary,https://www.sebts.edu/academics/the-equip-network/,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/program/information-technology-digital-marketing-certificate-c25590dm/,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/current-students/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/academic-calendar-overview,HTTP Error 403: Forbidden
Nazareth College,https://catalog.naz.edu/tel:5853892525,HTTP Error 404: Not Found
Oglethorpe University,https://oglethorpe.edu/life/safety-and-security/,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/what-we-offer/,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/program/simulation-game-development-certificate-c25590sg/,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/faculty-staff/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/admissions-financial-aid/rankings-reputation-and-accreditation,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/aviation-avia/,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/employment/,HTTP Error 403: Forbidden
Southeastern Baptist Theological Seminary,https://www.sebts.edu/academics/global-theological-initiatives/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/life/support-services/,HTTP Error 403: Forbidden
Cambridge College,https://www.cl.cam.ac.uk/../urop/,HTTP Error 400: Bad Request
Brunswick Community College,https://brunswickcc.edu/program/c25590cy-2/,HTTP Error 403: Forbidden
McMurry University,https://mcm.edu/bookstore/,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/pathways/,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/alumni/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/news-and-events,HTTP Error 403: Forbidden
Southeastern Baptist Theological Seminary,https://www.sebts.edu/academics/academic-partnerships/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/bible-application-bibc/,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/message-from-the-president/annual-report/,HTTP Error 403: Forbidden
Nazareth College,https://catalog.naz.edu/mailto:info@naz.edu,HTTP Error 404: Not Found
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/program/c25590j/,HTTP Error 403: Forbidden
Southeastern Baptist Theological Seminary,https://www.sebts.edu/academics/ways-to-study/distance-learning/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/bible-bibi/,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/parents-guardians/,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/about/,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/academics/arts-and-humanities/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/news-and-events/events,HTTP Error 403: Forbidden
McMurry University,https://mcm.edu/student-success-support/career-experiential-learning-center/,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/program/web-development-certificate-c25590wd/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/student-profile/,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/javascript:void(0);,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/counseling-bico/,HTTP Error 403: Forbidden
Southeastern Baptist Theological Seminary,https://www.sebts.edu/registrar/,HTTP Error 403: Forbidden
Edmonds College,https://catalog.edmonds.edu/javascript:void(0);,HTTP Error 403: Forbidden
Cambridge College,https://www.cl.cam.ac.uk/../group-projects/,HTTP Error 400: Bad Request
Assumption University,https://www.assumption.edu/leadership-message,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/greek-bigk/,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/classroom-locations/,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/academics/business/,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/programs-and-courses/search-for-courses/,HTTP Error 403: Forbidden
Southeastern Baptist Theological Seminary,https://www.sebts.edu/academics/ways-to-study/distance-learning/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/how-to-apply/,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/program/internet-marketing-certificate-c25590ip/,HTTP Error 403: Forbidden
University of Scranton,https://www.scranton.edu/content.php?catoid=58&navoid=7235,HTTP Error 404: Not Found
Maranatha Baptist University,https://www.mbu.edu/courselist/hebrew-bihe/,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/academics/exploratory/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/people-and-departments/directory,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/faculty-and-staff/,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/program/simulation-game-development-certificate-c25590gp/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/how-to-apply/,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/programs-and-courses/majors/,HTTP Error 403: Forbidden
Southeastern Baptist Theological Seminary,https://www.sebts.edu/about/info/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/people-and-departments/directory,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/strategic-plan/,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/academics/healthcare/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/pastoral-theology-bipa/,HTTP Error 403: Forbidden
Southeastern Baptist Theological Seminary,https://www.sebts.edu/admissions/apply/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/how-to-apply/transfer/,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/frequently-asked-questions-faq/,HTTP Error 403: Forbidden
Union University,https://www.uu.edu/catalogue/pdfs/2223compscience.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
University of Scranton,https://www.scranton.edu/content.php?catoid=58&navoid=7408,HTTP Error 404: Not Found
Assumption University,https://www.assumption.edu/people-and-departments/organization-listing?tab=org&filter_by[]=departments&filter_by[]=school&sort_by=Name&order_by=ASC,HTTP Error 403: Forbidden
University of Scranton,https://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Fcatalog.scranton.edu%2Fpreview_entity.php%3Fcatoid%3D58%26ent_oid%3D2350&t=I am looking at the Computing Sciences page at University of Scranton,URL can't contain control characters. '/sharer/sharer.php?u=http%3A%2F%2Fcatalog.scranton.edu%2Fpreview_entity.php%3Fcatoid%3D58%26ent_oid%3D2350&t=I am looking at the Computing Sciences page at University of Scranton' (found at least ' ')
Ocean County College,https://www.ocean.edu/programs-and-courses/continuing-education-career-training/,HTTP Error 403: Forbidden
University of Scranton,http://twitter.com/intent/tweet?u=u=http%3A%2F%2Fcatalog.scranton.edu%2Fpreview_entity.php%3Fcatoid%3D58%26ent_oid%3D2350&t=Check out this page at University of Scranton,URL can't contain control characters. '/intent/tweet?u=u=http%3A%2F%2Fcatalog.scranton.edu%2Fpreview_entity.php%3Fcatoid%3D58%26ent_oid%3D2350&t=Check out this page at University of Scranton' (found at least ' ')
Maranatha Baptist University,https://www.mbu.edu/courselist/church-ministries-chms/,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/about/consumer-information/,HTTP Error 403: Forbidden
Houston Community College,https://catalog.hccs.edu/javascript:void(0);,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/how-to-apply/international/,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/academic-programs-of-study/,HTTP Error 403: Forbidden
Southeastern Baptist Theological Seminary,https://www.sebts.edu/academics/student-success/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/people-and-departments/organization-listing?tab=org&filter_by[]=institutes&sort_by=Name&order_by=ASC,HTTP Error 403: Forbidden
Ocean County College,https://www.grunincenter.org/,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/authorization/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/missions-chmi/,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/academics/social-sciences-education/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/how-to-apply/readmission/,HTTP Error 403: Forbidden
Wilson College,https://www.wilson.edu/veterinary-education-center-construction,HTTP Error 404: Not Found
Ocean County College,https://www.ocean.edu/about-us/visiting-occ/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/people-and-departments/organization-listing?tab=org&filter_by[]=offices&sort_by=Name&order_by=ASC,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/message-from-the-president/annual-report/,HTTP Error 403: Forbidden
Union University,https://www.uu.edu/catalogue/pdfs/2122compscience.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Maranatha Baptist University,https://www.mbu.edu/courselist/medical-missions-chmm/,HTTP Error 403: Forbidden
University of Scranton,https://www.scranton.edu/preview_entity.php?catoid=58&ent_oid=2350&print,HTTP Error 404: Not Found
Yakima Valley College,https://www.yvcc.edu/academics/stem/,HTTP Error 403: Forbidden
Houston Community College,https://catalog.hccs.edu/javascript:void(0),HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/directions-transportation,HTTP Error 403: Forbidden
University of Scranton,"https://www.scranton.edu/javascript:acalogPopup('help.php?catoid=58', 'help', 770, 530, 'yes')","URL can't contain control characters. ""/javascript:acalogPopup('help.php?catoid=58', 'help', 770, 530, 'yes')"" (found at least ' ')"
Houston Community College,"https://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Fcatalog.hccs.edu%2Fpreview_program.php%3Fcatoid%3D7%26poid%3D3667&t=I just discovered 'Computer Science, A.S.' at Houston Community College","URL can't contain control characters. ""/sharer/sharer.php?u=http%3A%2F%2Fcatalog.hccs.edu%2Fpreview_program.php%3Fcatoid%3D7%26poid%3D3667&t=I just discovered 'Computer Science, A.S.' at Houston Community College"" (found at least ' ')"
Maranatha Baptist University,https://www.mbu.edu/courselist/philosophy-biph/,HTTP Error 403: Forbidden
Houston Community College,http://twitter.com/intent/tweet?u=u=http%3A%2F%2Fcatalog.hccs.edu%2Fpreview_program.php%3Fcatoid%3D7%26poid%3D3667&t=Check out this program at Houston Community College,URL can't contain control characters. '/intent/tweet?u=u=http%3A%2F%2Fcatalog.hccs.edu%2Fpreview_program.php%3Fcatoid%3D7%26poid%3D3667&t=Check out this program at Houston Community College' (found at least ' ')
Oglethorpe University,https://adults.oglethorpe.edu,HTTP Error 403: Forbidden
McMurry University,https://mcm.edu/about-mcmurry/,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/news/,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/academics/programs-a-z/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/#,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/accounting-buac/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/non-degree-applications/,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/resources/academic-calendar/,HTTP Error 403: Forbidden
Union University,https://www.uu.edu/catalogue/pdfs/2021compscience.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Ocean County College,https://www.ocean.edu/faculty-and-staff-directory/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/current-undergraduate-students,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/criminal-justice-bucj/,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/academics/degrees-and-certificates/,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/home/courses-catalog/schedules/,HTTP Error 403: Forbidden
McMurry University,https://mcm.edu/about-mcmurry/leadership/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/visit-campus/admission-events/,HTTP Error 403: Forbidden
University of Scranton,https://www.scranton.edu/javascript:void(0);,HTTP Error 404: Not Found
Assumption University,https://www.assumption.edu/graduate-students,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/about-us/news-events/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/computer-applications-bumi/,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/academics/bachelor-degree/,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/home/courses-catalog/workforce-development-course-schedule/,HTTP Error 403: Forbidden
Wilson College,https://www.wilson.edu/directory,HTTP Error 404: Not Found
Assumption University,https://www.assumption.edu/admitted-students,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/a-z-index/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/management-bumg/,HTTP Error 403: Forbidden
Halifax Community College,https://halifaxcc.edu/Foundation/,'utf-8' codec can't decode byte 0xa9 in position 26388: invalid start byte
Yakima Valley College,https://www.yvcc.edu/financial-aid/income-based-tuition-assistance/,HTTP Error 403: Forbidden
Union University,https://www.uu.edu/catalogue/pdfs/1920compscience.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Brunswick Community College,https://brunswickcc.edu/contact/locations-maps-directions/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/interested-students,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/marketing-bumk/,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/javascript:void(0);,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/admissions/hs-programs/,HTTP Error 403: Forbidden
Ottawa University-Kansas City,https://www.ottawa.edu/tel:+18557747714,HTTP Error 404: Not Found
Lancaster Bible College,https://lbcchargers.com/splash.aspx?id=splash_30,HTTP Error 404: Not Found
Assumption University,https://www.assumption.edu/student-athletes,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/office-management-buof/,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/contact/ask-us/,HTTP Error 403: Forbidden
Cambridge College,https://www.cl.cam.ac.uk/../group-projects/,HTTP Error 400: Bad Request
Maranatha Baptist University,https://www.mbu.edu/courselist/org-leadership-buol/,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/academics/ela/,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/tel:9107557320,HTTP Error 403: Forbidden
University of Southern Indiana,https://www.usi.edu/media/3rnbpoou/2020-09-computer-science-brochure-for-the-web.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Assumption University,https://www.assumption.edu/campus-life/commuters,HTTP Error 403: Forbidden
Saint Mary's College of California,https://smcgaels.com/sports/2018/5/29/tickets.aspx?path=tickets,HTTP Error 404: Not Found
Maranatha Baptist University,https://www.mbu.edu/courselist/sport-management-busp/,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/mailto:OneStop@brunswickcc.edu,HTTP Error 403: Forbidden
Wilson College,https://www.wilson.edu/alumn,HTTP Error 404: Not Found
Yakima Valley College,https://www.yvcc.edu/academics/online-learning/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/admissions-financial-aid/international-students,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/undergrad-education-educ/,HTTP Error 403: Forbidden
Saint Mary's College of California,https://smcgaels.com/sports/2019/9/19/gael-force.aspx,HTTP Error 404: Not Found
Southeastern Baptist Theological Seminary,https://www.sebts.edu/student-life/,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/tel:9107557346,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/early-childhood-education-elec/,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/alumni,HTTP Error 403: Forbidden
Cambridge College,https://www.cl.cam.ac.uk/../group-projects/,HTTP Error 400: Bad Request
Ocean County College,https://employee.ocean.edu,HTTP Error 403: Forbidden
University of Houston-Downtown,http://uh-downtown.bncollege.com/webapp/wcs/stores/servlet/BNCBHomePage?storeId=19558&catalogId=10001&langId=-1,HTTP Error 500: Internal Server Error
Northern Pennsylvania Regional College,https://regionalcollegepa.org/message-from-the-president/,HTTP Error 403: Forbidden
Yakima Valley College,https://www.yvcc.edu/admissions/running-start-student/,HTTP Error 403: Forbidden
Central Arizona College,https://centralaz.edu/resources/catalogs/CACCatalog_2022-2023.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Southeastern Baptist Theological Seminary,https://www.sebts.edu/student-life/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/courselist/elementary-education-eled/,HTTP Error 403: Forbidden
Northern Pennsylvania Regional College,https://regionalcollegepa.org/#,HTTP Error 403: Forbidden
Brunswick Community College,https://brunswickcc.edu/mailto:puglisie@brunswickcc.edu,HTTP Error 403: Forbidden
Assumption University,https://www.assumption.edu/corporate-patners,HTTP Error 403: Forbidden
Ocean County College,https://www.ocean.edu/current-students/ocean-help/,HTTP Error 403: Forbidden
